D/service_hrm_DATA( 3507): 1548824556.592,2108131.000000,1.354338,4.711468,8.551948,-0.770000,-3.430000,-13.510000
D/service_hrm_DATA( 3507): 1548824556.633,2106633.000000,1.158126,4.785645,8.401200,0.420000,-2.450000,-11.480000
D/service_hrm_DATA( 3507): 1548824556.672,2104910.000000,0.902094,4.960321,8.786445,3.780000,-1.890000,-9.100000
D/service_hrm_DATA( 3507): 1548824556.712,2104910.000000,0.591027,5.000999,9.025726,-0.350000,-4.270000,-6.440000
D/service_hrm_DATA( 3507): 1548824556.753,2103067.000000,0.904487,4.850252,8.997013,6.790000,-7.980000,-3.850000
D/service_hrm_DATA( 3507): 1548824556.792,2102854.000000,1.076770,4.953143,8.858230,4.060000,-9.310000,-2.660000
D/service_hrm_DATA( 3507): 1548824556.833,2103778.000000,1.263410,4.744967,8.456236,3.780000,-12.110000,-2.660000
D/service_hrm_DATA( 3507): 1548824556.873,2105428.000000,1.354338,4.599005,8.417950,3.360000,-10.220000,3.080000
D/service_hrm_DATA( 3507): 1548824556.913,2105428.000000,1.246661,4.508078,8.281559,0.700000,-7.980000,3.780000
D/service_hrm_DATA( 3507): 1548824556.953,2106332.000000,1.270589,4.388437,8.451449,3.220000,-8.260000,1.680000
D/service_hrm_DATA( 3507): 1548824556.994,2106732.000000,1.610370,4.352544,8.422735,6.090000,-6.580000,-1.680000
D/service_hrm_DATA( 3507): 1548824557.034,2107421.000000,1.629512,4.359723,8.458629,4.970000,-2.520000,-2.240000
D/service_hrm_DATA( 3507): 1548824557.073,2107207.000000,1.440479,4.570292,8.360522,5.880000,-1.190000,-4.550000
D/service_hrm_DATA( 3507): 1548824557.113,2107207.000000,1.375873,4.706682,8.487342,5.950000,-1.260000,-7.350000
D/service_hrm_DATA( 3507): 1548824557.154,2107252.000000,1.261017,5.029713,8.248059,4.130000,-2.940000,-7.560000
D/service_hrm_DATA( 3507): 1548824557.194,2107445.000000,1.170090,5.211568,8.267202,2.940000,-4.340000,-4.690000
D/service_hrm_DATA( 3507): 1548824557.234,2107254.000000,1.265803,5.333601,8.327023,-0.630000,-7.350000,-2.800000
D/service_hrm_DATA( 3507): 1548824557.273,2108345.000000,1.849652,5.247460,8.087741,2.170000,-9.660000,-1.890000
D/service_hrm_DATA( 3507): 1548824557.313,2108345.000000,2.029114,5.192425,7.927422,-0.350000,-10.010000,-1.890000
D/service_hrm_DATA( 3507): 1548824557.354,2109965.000000,2.091327,5.259424,7.881958,0.070000,-9.730000,1.190000
D/service_hrm_DATA( 3507): 1548824557.394,2110466.000000,2.014757,5.218746,8.092526,-2.100000,-7.490000,3.500000
D/service_hrm_DATA( 3507): 1548824557.434,2109787.000000,2.014757,5.154140,7.901100,0.070000,-6.860000,1.120000
D/service_hrm_DATA( 3507): 1548824557.473,2109506.000000,1.859223,5.412565,7.948956,0.980000,-5.670000,-0.350000
D/service_hrm_DATA( 3507): 1548824557.513,2109506.000000,1.931008,5.333601,7.903493,1.330000,-4.970000,-0.140000
D/service_hrm_DATA( 3507): 1548824557.554,2108954.000000,1.875973,5.285746,7.905886,1.330000,-6.160000,0.980000
D/service_hrm_DATA( 3507): 1548824557.594,2108671.000000,2.110470,5.075177,8.106883,-1.190000,-5.530000,2.520000
D/service_hrm_DATA( 3507): 1548824557.635,2108573.000000,1.942972,4.969893,8.118847,-4.480000,-4.550000,3.570000
D/service_hrm_DATA( 3507): 1548824557.674,2108282.000000,1.892723,4.855037,8.226524,-5.670000,-5.530000,2.450000
D/service_hrm_DATA( 3507): 1548824557.725,2108282.000000,1.904687,5.008178,8.099705,-5.600000,-5.810000,1.120000
D/service_hrm_DATA( 3507): 1548824557.755,2108538.000000,1.940579,5.046463,8.068598,-4.480000,-4.130000,1.750000
D/service_hrm_DATA( 3507): 1548824557.801,2108856.000000,2.067399,4.967500,8.073383,-3.220000,-1.610000,2.170000
D/service_hrm_DATA( 3507): 1548824557.835,2108918.000000,2.069792,4.902894,8.202596,-2.450000,-0.630000,2.240000
D/service_hrm_DATA( 3507): 1548824557.874,2108465.000000,1.962115,5.022535,8.346166,-2.380000,0.490000,3.220000
D/service_hrm_DATA( 3507): 1548824557.914,2108465.000000,1.952543,4.924429,8.499306,-5.180000,0.280000,5.110000
D/service_hrm_DATA( 3507): 1548824557.955,2108133.000000,1.966900,4.800002,8.413164,-4.690000,-0.770000,7.280000
D/service_hrm_DATA( 3507): 1548824557.994,2108822.000000,1.969293,4.780859,8.346166,-6.860000,-1.470000,9.520000
D/service_hrm_DATA( 3507): 1548824558.035,2109698.000000,2.043471,4.572684,8.305488,-4.200000,-1.400000,10.080000
D/service_hrm_DATA( 3507): 1548824558.074,2110536.000000,1.931008,4.594220,8.343772,-4.900000,0.980000,9.380000
D/service_hrm_DATA( 3507): 1548824558.114,2110536.000000,1.952543,4.577469,8.453842,-2.520000,2.100000,8.680000
D/service_hrm_DATA( 3507): 1548824558.155,2110742.000000,2.067399,4.500899,8.477771,-1.890000,1.260000,6.370000
D/service_hrm_DATA( 3507): 1548824558.195,2111200.000000,2.072184,4.534399,8.549555,-2.450000,-0.420000,5.880000
D/service_hrm_DATA( 3507): 1548824558.236,2112007.000000,2.196611,4.481757,8.338986,-1.540000,-2.380000,5.950000
D/service_hrm_DATA( 3507): 1548824558.275,2112984.000000,2.294717,4.467400,8.403593,-2.030000,-2.030000,5.110000
D/service_hrm_DATA( 3507): 1548824558.316,2112984.000000,2.218147,4.211368,8.427521,-3.010000,0.140000,2.590000
D/service_hrm_DATA( 3507): 1548824558.356,2113473.000000,2.184647,4.488935,8.374879,0.700000,-0.700000,-0.770000
D/service_hrm_DATA( 3507): 1548824558.396,2112755.000000,2.299503,4.584648,8.427521,0.140000,-1.120000,-1.120000
D/service_hrm_DATA( 3507): 1548824558.438,2112047.000000,2.359323,4.627719,8.382057,0.140000,-1.400000,-0.070000
D/service_hrm_DATA( 3507): 1548824558.476,2111533.000000,2.395216,4.567898,8.355737,0.560000,-1.750000,0.140000
D/service_hrm_DATA( 3507): 1548824558.515,2111533.000000,2.383251,4.666004,8.365308,2.030000,-2.030000,-1.470000
D/service_hrm_DATA( 3507): 1548824558.557,2111405.000000,2.400001,4.721039,8.415558,2.170000,-1.540000,-0.350000
D/service_hrm_DATA( 3507): 1548824558.597,2110881.000000,2.371287,4.783253,8.506484,0.140000,-0.840000,0.140000
D/service_hrm_DATA( 3507): 1548824558.637,2110678.000000,2.433501,4.838287,8.453842,0.070000,-2.240000,-0.140000
D/service_hrm_DATA( 3507): 1548824558.676,2111174.000000,2.440679,4.800002,8.291130,-0.140000,-4.200000,0.350000
D/service_hrm_DATA( 3507): 1548824558.717,2112001.000000,2.340181,4.859823,8.391629,0.140000,-6.300000,2.520000
D/service_hrm_DATA( 3507): 1548824558.758,2112001.000000,2.400001,4.666004,8.159525,-0.350000,-6.020000,2.310000
D/service_hrm_DATA( 3507): 1548824558.797,2112742.000000,2.297110,4.704289,8.248059,-2.100000,-4.690000,1.330000
D/service_hrm_DATA( 3507): 1548824558.839,2111745.000000,2.469393,4.555934,8.159525,-2.730000,-2.100000,1.540000
D/service_hrm_DATA( 3507): 1548824558.877,2105916.000000,2.462214,4.701896,7.769495,1.470000,0.350000,-0.910000
D/service_hrm_DATA( 3507): 1548824558.918,2098489.000000,2.352145,4.694718,8.025528,-3.010000,1.330000,-2.450000
D/service_hrm_DATA( 3507): 1548824558.958,2098489.000000,2.388037,4.620540,8.472985,-2.170000,1.330000,-4.130000
D/service_hrm_DATA( 3507): 1548824558.998,2092652.000000,2.407180,4.981857,8.020741,-5.110000,3.080000,-3.010000
D/service_hrm_DATA( 3507): 1548824559.039,2085742.000000,2.323431,4.938786,8.228917,-3.710000,3.920000,-1.960000
D/service_hrm_DATA( 3507): 1548824559.077,2079192.000000,2.380858,4.697111,8.319844,-3.430000,1.680000,-0.140000
D/service_hrm_DATA( 3507): 1548824559.117,2071817.000000,2.347359,5.180461,8.085347,1.680000,0.350000,-0.840000
D/service_hrm_DATA( 3507): 1548824559.158,2071817.000000,2.249253,4.666004,8.477771,-8.960000,2.450000,-0.140000
D/service_hrm_DATA( 3507): 1548824559.198,2067727.000000,2.263610,4.730610,8.106883,-3.850000,1.330000,1.330000
D/service_hrm_DATA( 3507): 1548824559.238,2064897.000000,2.258825,4.398008,8.161918,-7.000000,0.770000,1.470000
D/service_hrm_DATA( 3507): 1548824559.277,2064553.000000,2.203789,4.555934,8.020741,-4.620000,0.840000,0.280000
D/service_hrm_DATA( 3507): 1548824559.317,2067966.000000,2.055435,4.488935,8.248059,-4.410000,1.610000,-0.560000
D/service_hrm_DATA( 3507): 1548824559.358,2067966.000000,1.909473,4.802395,8.166703,-2.800000,3.010000,-1.330000
D/service_hrm_DATA( 3507): 1548824559.398,2072251.000000,2.158326,4.685147,8.365308,-3.430000,4.200000,-3.570000
D/service_hrm_DATA( 3507): 1548824559.439,2078230.000000,2.366502,4.713861,8.800802,1.470000,3.290000,-2.800000
D/service_hrm_DATA( 3507): 1548824559.477,2081453.000000,2.529213,4.560720,8.463413,-2.660000,3.220000,-3.990000
D/service_hrm_DATA( 3507): 1548824559.517,2081741.000000,2.026721,4.701896,8.549555,0.070000,2.520000,-3.430000
D/service_hrm_DATA( 3507): 1548824559.558,2081741.000000,2.012364,4.864608,8.910872,-3.150000,-2.800000,-2.100000
D/service_hrm_DATA( 3507): 1548824559.597,2083366.000000,2.153540,4.744967,8.554340,-8.260000,-3.220000,-2.240000
D/service_hrm_DATA( 3507): 1548824559.639,2087301.000000,2.167897,4.742575,8.398808,1.120000,-2.940000,-1.330000
D/service_hrm_DATA( 3507): 1548824559.679,2088881.000000,2.165504,4.981857,8.664411,-2.730000,-3.290000,-0.840000
D/service_hrm_DATA( 3507): 1548824559.717,2091117.000000,2.076970,4.709075,8.417950,-5.950000,-4.200000,0.140000
D/service_hrm_DATA( 3507): 1548824559.758,2091117.000000,1.952543,4.675575,8.463413,-3.500000,-5.250000,1.400000
D/service_hrm_DATA( 3507): 1548824559.798,2093706.000000,1.935793,4.333402,8.137990,-3.080000,-3.290000,-0.280000
D/service_hrm_DATA( 3507): 1548824559.838,2096798.000000,1.933401,4.625326,8.322237,-0.490000,-1.820000,-0.140000
D/service_hrm_DATA( 3507): 1548824559.877,2098100.000000,2.141576,4.744967,8.281559,-1.610000,-1.400000,0.070000
D/service_hrm_DATA( 3507): 1548824559.918,2099236.000000,2.285146,4.699504,8.484949,-1.400000,-1.750000,-0.070000
D/service_hrm_DATA( 3507): 1548824559.958,2099236.000000,2.325824,4.613362,8.518449,-2.380000,-1.890000,1.190000
D/service_hrm_DATA( 3507): 1548824559.999,2100570.000000,2.333002,4.701896,8.449057,-2.590000,-3.430000,1.820000
D/service_hrm_DATA( 3507): 1548824560.039,2101996.000000,2.299503,4.498507,8.599805,-2.450000,-4.830000,1.050000
D/service_hrm_DATA( 3507): 1548824560.078,2104037.000000,2.294717,4.536791,8.252845,-3.430000,-5.530000,1.260000
D/service_hrm_DATA( 3507): 1548824560.118,2104979.000000,2.273181,4.376472,8.310273,-4.480000,-4.060000,1.680000
D/service_hrm_DATA( 3507): 1548824560.159,2104979.000000,2.239682,4.534399,8.276773,-3.780000,-3.710000,0.700000
D/service_hrm_DATA( 3507): 1548824560.199,2105685.000000,2.179861,4.510471,8.070991,-5.180000,-1.400000,0.700000
D/service_hrm_DATA( 3507): 1548824560.240,2106353.000000,2.170290,4.369294,8.427521,-3.010000,-1.330000,0.140000
D/service_hrm_DATA( 3507): 1548824560.279,2106846.000000,2.242075,4.429115,8.484949,-2.100000,-1.540000,0.140000
D/service_hrm_DATA( 3507): 1548824560.319,2107147.000000,2.285146,4.553542,8.532805,-3.920000,-1.050000,0.560000
D/service_hrm_DATA( 3507): 1548824560.360,2107147.000000,2.340181,4.472186,8.559127,-3.010000,-0.700000,0.700000
D/service_hrm_DATA( 3507): 1548824560.401,2107849.000000,2.356930,4.608576,8.449057,-1.960000,-0.140000,-0.490000
D/service_hrm_DATA( 3507): 1548824560.441,2108390.000000,2.285146,4.524827,8.441878,0.350000,-0.350000,-0.840000
D/service_hrm_DATA( 3507): 1548824560.480,2109461.000000,2.222932,4.436293,8.405986,-2.450000,-0.070000,1.190000
D/service_hrm_DATA( 3507): 1548824560.520,2110489.000000,2.012364,4.256832,8.405986,-0.980000,-0.980000,2.450000
D/service_hrm_DATA( 3507): 1548824560.561,2110489.000000,1.978864,3.706482,8.271988,2.730000,-2.450000,0.420000
D/service_hrm_DATA( 3507): 1548824560.600,2112037.000000,1.636691,3.538985,9.052048,16.660000,-6.160000,-1.820000
D/service_hrm_DATA( 3507): 1548824560.641,2113960.000000,2.146362,4.541577,8.133204,18.340000,-10.150000,-2.660000
D/service_hrm_DATA( 3507): 1548824560.680,2117209.000000,2.452643,5.036892,8.157133,23.520000,-10.430000,-3.640000
D/service_hrm_DATA( 3507): 1548824560.720,2120823.000000,2.294717,5.513064,8.228917,15.750000,-10.570000,-3.080000
D/service_hrm_DATA( 3507): 1548824560.761,2120823.000000,2.301895,4.893322,7.980063,26.530001,-13.020000,-1.190000
D/service_hrm_DATA( 3507): 1548824560.800,2124138.000000,2.656033,5.424529,7.628319,35.630001,-9.030000,0.070000
D/service_hrm_DATA( 3507): 1548824560.842,2127301.000000,2.481357,5.867201,7.446464,43.259998,-3.570000,-0.700000
D/service_hrm_DATA( 3507): 1548824560.881,2129756.000000,2.648855,6.099305,6.893722,40.810001,0.140000,-2.380000
D/service_hrm_DATA( 3507): 1548824560.921,2131395.000000,3.113062,6.266802,7.326823,24.219999,0.840000,-0.420000
D/service_hrm_DATA( 3507): 1548824560.962,2131395.000000,3.012564,6.125626,7.448857,10.500000,3.920000,-3.220000
D/service_hrm_DATA( 3507): 1548824561.002,2133806.000000,2.873780,5.843273,7.853244,8.610000,3.640000,-2.660000
D/service_hrm_DATA( 3507): 1548824561.043,2135564.000000,2.612962,6.051448,7.257431,15.400000,0.280000,-1.820000
D/service_hrm_DATA( 3507): 1548824561.082,2137024.000000,2.629712,6.589834,7.195218,16.799999,-1.050000,-0.280000
D/service_hrm_DATA( 3507): 1548824561.122,2139470.000000,2.787638,5.898308,6.884151,8.470000,2.520000,-2.870000
D/service_hrm_DATA( 3507): 1548824561.163,2141052.000000,2.500499,6.843473,7.140182,13.300000,1.610000,1.610000
D/service_hrm_DATA( 3507): 1548824561.202,2141052.000000,2.880959,5.826523,7.913064,4.760000,0.350000,-0.070000
D/service_hrm_DATA( 3507): 1548824561.243,2142309.000000,2.380858,6.099305,7.034898,-0.910000,-8.050000,2.590000
D/service_hrm_DATA( 3507): 1548824561.282,2142152.000000,2.890530,6.142376,7.085148,24.430000,-12.460000,2.380000
D/service_hrm_DATA( 3507): 1548824561.322,2143718.000000,2.964707,5.680561,7.037291,22.190001,-9.100000,-1.610000
D/service_hrm_DATA( 3507): 1548824561.363,2143749.000000,2.598605,7.008578,7.245467,7.490000,-7.980000,-0.420000
